t1_T	pitch_wave_T
8.46410684474124	-10.3182513900709
8.51419031719533	-10.2154870028444
8.56427378964942	-10.1081562147144
8.61435726210351	-9.99630700336468
8.6644407345576	-9.87998936624921
8.71452420701169	-9.75925529824232
8.76460767946578	-9.6341587683968
8.81469115191987	-9.50475569581927
8.86477462437396	-9.37110392467392
8.91485809682805	-9.23326319832575
8.96494156928214	-9.09129513263478
9.01502504173623	-8.94526318841334
9.06510851419032	-8.79523264305857
9.11519198664441	-8.64127056137293
9.1652754590985	-8.48344576558573
9.21535893155259	-8.32182880458903
9.26544240400668	-8.15649192240181
9.31552587646077	-7.98750902587628
9.36560934891486	-7.81495565166097
9.41569282136895	-7.63890893243531
9.46577629382304	-7.45944756243064
9.51585976627713	-7.2766517622534
9.56594323873122	-7.09060324302578
9.61602671118531	-6.90138516986037
9.6661101836394	-6.70908212468457
9.71619365609349	-6.51378006843193
9.76627712854758	-6.31556630261688
9.81636060100167	-6.11452943031035
9.86644407345576	-5.91075931653346
9.91652754590985	-5.70434704808722
9.96661101836394	-5.49538489283596
10.016694490818	-5.28396625846299
10.0667779632721	-5.07018565071658
10.1168614357262	-4.85413863116514
10.1669449081803	-4.63592177448058
10.2170283806344	-4.41563262526855
10.2671118530885	-4.19336965446538
10.3171953255426	-3.96923221532074
10.3672787979967	-3.743320498986
10.4173622704508	-3.51573548972802
10.4674457429048	-3.28657891978841
10.5175292153589	-3.05595322390844
10.567612687813	-2.82396149353993
10.6176961602671	-2.59070743076254
10.6677796327212	-2.35629530192824
10.7178631051753	-2.12082989105334
10.7679465776294	-1.88441645297931
10.8180300500835	-1.64716066632304
10.8681135225376	-1.40916858623767
10.9181969949917	-1.17054659700516
10.9682804674457	-0.931401364481676
11.0183639398998	-0.691839788417125
11.0684474123539	-0.45196895467018
11.118530884808	-0.211896087340063
11.1686143572621	0.0282714991634569
11.2186978297162	0.268426448090374
11.2687813021703	0.508461408339847
11.3188647746244	0.74826908244681
11.3689482470785	0.987742274544926
11.4190317195326	1.22677393828381
11.4691151919866	1.46525722467966
11.5191986644407	1.70308552987754
11.5692821368948	1.94015254280415
11.6193656093489	2.17635229268963
11.669449081803	2.41157919643734
11.7195325542571	2.64572810582035
11.7696160267112	2.87869435448342
11.8196994991653	3.11037380472974
11.8697829716194	3.3406628940712
11.9198664440735	3.56945868152173
11.9699499165275	3.79665889361255
12.0200333889816	4.02216197010938
12.0701168614357	4.24586710941047
12.1202003338898	4.46767431360578
12.1702838063439	4.68748443317681
12.220367278798	4.90519921131717
12.2704507512521	5.12072132785412
12.3205342237062	5.33395444275147
12.3706176961603	5.54480323917424
12.4207011686144	5.75317346609614
12.4707846410684	5.95897198043035
12.5208681135225	6.1621067886653
12.5709515859766	6.36248708798644
12.6210350584307	6.56002330686578
12.6711185308848	6.7546271451011
12.7212020033389	6.94621161328674
12.771285475793	7.13469107169857
12.8213689482471	7.31998126857562
12.8714524207012	7.50199937778125
12.9215358931553	7.68066403582703
12.9716193656093	7.85589537824293
13.0217028380634	8.02761507527721
13.0717863105175	8.19574636691058
13.1218697829716	8.3602140971684
13.1719532554257	8.52094474771601
13.2220367278798	8.67786647072202
13.2721202003339	8.83090912097479
13.322203672788	8.98000428723791
13.3722871452421	9.12508532283053
13.4223706176962	9.26608737541896
13.4724540901503	9.40294741600612
13.5225375626043	9.53560426710602
13.5726210350584	9.66399863009056
13.6227045075125	9.78807311169644
13.6727879799666	9.90777224968043
13.7228714524207	10.0230425376114
13.7729549248748	10.1338324487881
13.8230383973289	10.2400924592719
13.873121869783	10.3417750700247
13.9232053422371	10.4388348281409
13.9732888146912	10.5312283471655
14.0233722871452	10.618914326488
14.0734557595993	10.7018535698045
14.1235392320534	10.780009002638
14.1736227045075	10.8533456889118
14.2237061769616	10.9218308465656
14.2737896494157	10.9854338622096
14.3238731218698	11.0441263048088
14.3739565943239	11.097881938392
14.424040066778	11.1466767337793
14.4741235392321	11.1904888793238
14.5242070116861	11.2292987906609
14.5742904841402	11.263089119463
14.6243739565943	11.2918447611946
14.6744574290484	11.3155528618635
14.7245409015025	11.3342028237673
14.7746243739566	11.3477863102301
14.8247078464107	11.3562972493296
14.8747913188648	11.3597318366109
14.9248747913189	11.358088536787
14.974958263773	11.3513680844256
15.025041736227	11.3395734836204
15.0751252086811	11.3227100066482
15.1252086811352	11.3007851916123
15.1752921535893	11.273808839073
15.2253756260434	11.2417930076663
15.2754590984975	11.204752008714
15.3255425709516	11.1627023998263
15.3756260434057	11.1156629775003
15.4257095158598	11.0636547687178
15.4757929883139	11.0067010215465
15.5258764607679	10.9448271947473
15.575959933222	10.8780609463946
15.6260434056761	10.8064321215125
15.6761268781302	10.7299727387343
15.7262103505843	10.6487169759893
15.7762938230384	10.5627011552258
15.8263772954925	10.471963726174
15.8764607679466	10.3765452491596
15.9265442404007	10.2764883769723
15.9766277128548	10.1718378358001
16.0267111853088	10.062640405236
16.0767946577629	9.94894489736769
16.126878130217	9.83080213495757
16.1769616026711	9.70826492872503
16.2270450751252	9.58138805373942
16.2771285475793	9.45022822493527
16.3272120200334	9.31484407176029
16.3772954924875	9.17529611196747
16.4273789649416	9.03164672456329
16.4774624373957	8.88396012192372
16.5275459098497	8.73230232109091
16.5776293823038	8.57674111426295
16.6277128547579	8.41734603849036
16.677796327212	8.25418834459236
16.7278797996661	8.08734096530735
16.7779632721202	7.91687848269129
16.8280467445743	7.74287709477902
16.8781302170284	7.56541458152318
16.9282136894825	7.38457027002589
16.9782971619366	7.20042499907903
17.0283806343907	7.01306108302856
17.0784641068447	6.82256227497948
17.1285475792988	6.62901372935753
17.1786310517529	6.43250196384449
17.228714524207	6.23311482070409
17.2787979966611	6.03094142751589
17.3288814691152	5.82607215733455
17.3789649415693	5.61859858829242
17.4290484140234	5.40861346266334
17.4791318864775	5.19621064540619
17.5292153589316	4.98148508220649
17.5792988313856	4.76453275703504
17.6293823038397	4.54545064924224
17.6794657762938	4.32433669020764
17.7295492487479	4.10128971956387
17.779632721202	3.87640944101452
17.8297161936561	3.64979637776587
17.8797996661102	3.42155182759222
17.9298831385643	3.19177781755502
17.9799666110184	2.96057705839601
18.0300500834725	2.72805289862465
18.0801335559265	2.49430927832065
18.1302170283806	2.25945068267194
