t1_T	pitch_wave_rad_T
8.31385642737897	-0.184982160991319
8.36393989983305	-0.183432346448686
8.41402337228715	-0.181800536242767
8.46410684474124	-0.180087459805218
8.51419031719533	-0.178293882894323
8.56427378964942	-0.176420607252693
8.61435726210351	-0.174468470248882
8.6644407345576	-0.172438344503077
8.71452420701169	-0.17033113749703
8.76460767946578	-0.168147791168406
8.81469115191987	-0.165889281489731
8.86477462437396	-0.163556618032123
8.91485809682805	-0.161150843514006
8.96494156928214	-0.158673033335011
9.01502504173623	-0.156124295095259
9.06510851419032	-0.153505768100255
9.11519198664441	-0.150818622851616
9.1652754590985	-0.148064060523842
9.21535893155259	-0.145243312427382
9.26544240400668	-0.142357639458233
9.31552587646077	-0.139408331534306
9.36560934891486	-0.136396707018823
9.41569282136895	-0.133324112131001
9.46577629382304	-0.13019192034428
9.51585976627713	-0.127001531772369
9.56594323873122	-0.123754372543388
9.61602671118531	-0.120451894162372
9.6661101836394	-0.117095572862443
9.71619365609349	-0.113686908944919
9.76627712854758	-0.110227426108669
9.81636060100167	-0.106718670769009
9.86644407345576	-0.103162211366439
9.91652754590985	-0.0995596376655412
9.96661101836394	-0.0959125600443432
10.016694490818	-0.0922226087744649
10.0667779632721	-0.0884914332923756
10.1168614357262	-0.0847207014620824
10.1669449081803	-0.0809120988295842
10.2170283806344	-0.0770673278694172
10.2671118530885	-0.0731881072236378
10.3171953255426	-0.0692761709335754
10.3672787979967	-0.0653332676647027
10.4173622704508	-0.0613611599249692
10.4674457429048	-0.0573616232769464
10.5175292153589	-0.0533364455441377
10.567612687813	-0.0492874260118084
10.6176961602671	-0.0452163746226894
10.6677796327212	-0.0411251111679216
10.7178631051753	-0.0370154644735933
10.7679465776294	-0.0328892715832418
10.8180300500835	-0.0287483769366807
10.8681135225376	-0.024594631545521
10.9181969949917	-0.0204298921657553
10.9682804674457	-0.016256020467773
11.0183639398998	-0.0120748822041798
11.0684474123539	-0.00788834637579165
11.118530884808	-0.00369828439617757
11.1686143572621	0.000493430744877145
11.2186978297162	0.00468492531861067
11.2687813021703	0.00887432569485768
11.3188647746244	0.0130597591795737
11.3689482470785	0.0172393548519467
11.4190317195326	0.0214112444007101
11.4691151919866	0.0255735629592943
11.5191986644407	0.0297244499394354
11.5692821368948	0.0338620498628726
11.6193656093489	0.0379845131907613
11.669449081803	0.0420899971504308
11.7195325542571	0.046176666559118
11.7696160267112	0.0502426946443084
11.8196994991653	0.0542862638603171
11.8697829716194	0.0583055667007449
11.9198664440735	0.0622988065064498
11.9699499165275	0.0662641982686641
12.0200333889816	0.0701999694269105
12.0701168614357	0.074104360661347
12.1202003338898	0.0779756266791986
12.1702838063439	0.0818120369949155
12.220367278798	0.0856118767037137
12.2704507512521	0.0893734472481504
12.3205342237062	0.0930950671773925
12.3706176961603	0.0967750728988371
12.4207011686144	0.100411819421752
12.4707846410684	0.104003681092597
