t1_T	wave_T
8.6644407345576	-2.96114739800285
8.71452420701169	-3.070809529948
8.76460767946578	-3.17909898652205
8.81469115191987	-3.28596736150882
8.86477462437396	-3.39136688392646
8.91485809682805	-3.49525043938147
8.96494156928214	-3.59757159112921
9.01502504173623	-3.69828460083143
9.06510851419032	-3.79734444900169
9.11519198664441	-3.89470685512944
9.1652754590985	-3.99032829747368
9.21535893155259	-4.08416603251758
9.26544240400668	-4.17617811407512
9.31552587646077	-4.26632341204137
9.36560934891486	-4.35456163077796
9.41569282136895	-4.44085332712551
9.46577629382304	-4.52515992803509
9.51585976627713	-4.6074437478106
9.56594323873122	-4.68766800495462
9.61602671118531	-4.76579683860998
9.6661101836394	-4.84179532458985
9.71619365609349	-4.91562949098912
9.76627712854758	-4.98726633337011
9.81636060100167	-5.05667382951581
9.86644407345576	-5.12382095374402
9.91652754590985	-5.18867769077612
9.96661101836394	-5.25121504915408
10.016694490818	-5.31140507419991
10.0667779632721	-5.36922086051156
10.1168614357262	-5.42463656398991
10.1669449081803	-5.4776274133912
10.2170283806344	-5.52816972140006
10.2671118530885	-5.57624089521782
10.3171953255426	-5.62181944666173
10.3672787979967	-5.66488500177035
10.4173622704508	-5.7054183099108
10.4674457429048	-5.74340125238401
10.5175292153589	-5.7788168505239
10.567612687813	-5.81164927328692
10.6176961602671	-5.84188384432873
10.6677796327212	-5.8695070485646
10.7178631051753	-5.89450653821072
10.7679465776294	-5.91687113830383
10.8180300500835	-5.93659085169646
10.8681135225376	-5.95365686352573
10.9181969949917	-5.96806154515369
10.9682804674457	-5.97979845757737
11.0183639398998	-5.98886235430706
11.0684474123539	-5.99524918371151
11.118530884808	-5.99895609082909
11.1686143572621	-5.99998141864393
11.2186978297162	-5.99832470882666
11.2687813021703	-5.99398670193923
11.3188647746244	-5.98696933710394
11.3689482470785	-5.97727575113661
11.4190317195326	-5.96491027714438
11.4691151919866	-5.94987844258879
11.5191986644407	-5.93218696681499
11.5692821368948	-5.91184375804808
11.6193656093489	-5.88885790985816
11.669449081803	-5.86323969709535
11.7195325542571	-5.83500057129688
11.7696160267112	-5.80415315556822
11.8196994991653	-5.77071123894035
11.8697829716194	-5.73468977020607
11.9198664440735	-5.69610485123769
11.9699499165275	-5.6549737297894
12.0200333889816	-5.61131479178741
12.0701168614357	-5.56514755311127
12.1202003338898	-5.51649265087015
12.1702838063439	-5.46537183417786
12.220367278798	-5.41180795443087
12.2704507512521	-5.35582495509353
12.3205342237062	-5.29744786099516
12.3706176961603	-5.23670276714379
12.4207011686144	-5.17361682706145
12.4707846410684	-5.10821824064636
12.5208681135225	-5.04053624156738
12.5709515859766	-4.97060108419627
12.6210350584307	-4.89844403008385
12.6711185308848	-4.82409733398576
12.7212020033389	-4.74759422944437
12.771285475793	-4.66896891393315
12.8213689482471	-4.58825653357012
12.8714524207012	-4.50549316740727
12.9215358931553	-4.42071581130292
12.9716193656093	-4.33396236138436
13.0217028380634	-4.24527159710791
13.0717863105175	-4.15468316392424
13.1218697829716	-4.06223755555656
13.1719532554257	-3.96797609589963
13.2220367278798	-3.87194092054759
13.2721202003339	-3.77417495795911
13.322203672788	-3.674721910268
13.3722871452421	-3.57362623374803
13.4223706176962	-3.47093311894062
13.4724540901503	-3.36668847045435
13.5225375626043	-3.26093888644522
13.5726210350584	-3.15373163778695
13.6227045075125	-3.04511464694049
13.6727879799666	-2.93513646653239
13.7228714524207	-2.82384625765128
13.7729549248748	-2.71129376787265
13.8230383973289	-2.59752930902114
13.873121869783	-2.48260373468089
13.9232053422371	-2.36656841746355
13.9732888146912	-2.24947522604431
14.0233722871452	-2.13137650197625
14.0734557595993	-2.01232503629324
14.1235392320534	-1.89237404591192
14.1736227045075	-1.7715771498434
14.2237061769616	-1.64998834522507
14.2737896494157	-1.52766198318352
14.3238731218698	-1.40465274453918
14.3739565943239	-1.2810156153635
14.424040066778	-1.15680586239986
14.4741235392321	-1.03207900835879
14.5242070116861	-0.906890807099031
14.5742904841402	-0.781297218705019
14.6243739565943	-0.655354384472357
14.6744574290484	-0.529118601812205
14.7245409015025	-0.402646299085933
14.7746243739566	-0.275994010381157
14.8247078464107	-0.149218350240643
14.8747913188648	-0.0223759883550917
14.9248747913189	0.104476375768567
14.974958263773	0.231282038152349
15.025041736227	0.3579843156943
15.0751252086811	0.484526571506281
15.1252086811352	0.61085224023109
15.1752921535893	0.736904853327615
15.2253756260434	0.862628064312698
15.2754590984975	0.987965673948445
15.3255425709516	1.11286165536372
15.3756260434057	1.23726017909859
15.4257095158598	1.3611056380605
15.4757929883139	1.48434267238108
15.5258764607679	1.60691619416246
15.575959933222	1.72877141210192
15.6260434056761	1.84985385598409
15.6761268781302	1.9701094010295
15.7262103505843	2.08948429208878
15.7762938230384	2.20792516767168
15.8263772954925	2.32537908379996
15.8764607679466	2.44179353767386
15.9265442404007	2.55711649114117
15.9766277128548	2.67129639395876
16.0267111853088	2.78428220683586
16.0767946577629	2.89602342424905
16.126878130217	3.00647009701861
16.1769616026711	3.1155728546362
16.2270450751252	3.22328292733384
16.2771285475793	3.32955216788437
16.3272120200334	3.43433307312361
16.3772954924875	3.5375788051847
16.4273789649416	3.63924321243491
